RC3-before,,
wcAi,Distortion,1st Ord Diff
170288.98,-51.81,0.08
170314.78,-53.09,-1.28
170320.38,-65.76,-12.67
170334.26,-97.17,-31.41
170379.65,-97.07,0.1
170425.06,-96.93,0.14
170470.36,-96.91,0.02
170515.77,-96.74,0.17
170561.12,-96.68,0.06
170606.55,-96.55,0.13
170651.94,-96.41,0.14
170697.25,-96.36,0.05
170742.64,-96.24,0.12
170788.07,-96.1,0.14
170833.5,-95.95,0.15
170878.97,-95.76,0.19
170924.39,-95.63,0.13
170969.87,-95.42,0.21
171015.28,-95.31,0.11
171060.72,-95.13,0.18
171106.17,-94.99,0.14
171151.66,-94.81,0.18
171197.03,-94.73,0.08
171242.41,-94.67,0.06
171287.71,-94.63,0.04
171333.1,-94.54,0.09
171378.51,-94.36,0.18
171423.92,-94.2,0.16
171469.29,-94.12,0.08
171514.7,-94.01,0.11
171560.09,-93.92,0.09
171605.46,-93.89,0.03
171650.93,-88.96,4.93
171691.46,-93.72,-4.76
171736.74,-93.75,-0.03
171750.59,-93.71,0.04
171782.17,-93.62,0.09
171827.59,-89.79,3.83
171869.26,-93.36,-3.57
171914.62,-93.23,0.13
171960.03,-93.07,0.16
172005.43,-92.94,0.13
172050.84,-92.81,0.13
172088.42,-62.11,30.7
172096.21,-59.94,2.17
172141.66,-47.3,12.64
172187.08,-47.24,0.06
172200.15,-47.22,0.02
172245.5,-47.17,0.05
172290.86,-47.08,0.09
172336.22,-46.99,0.09
172381.6,-46.9,0.09
172411.61,-44.7,2.2
172426.91,-46.95,-2.25
172472.28,-46.93,0.02
172517.66,-46.87,0.06
172525.34,-46.81,0.06
172563.1,-46.79,0.02
172608.53,-46.67,0.12
172653.79,-46.7,-0.03
172699.14,-46.57,0.13
172735.12,-46.56,0.01
172744.53,-46.56,0
172789.99,-46.45,0.11
172809.82,-46.43,0.02
172835.34,-46.41,0.02
172869.06,-46.73,-0.32
172880.74,-46.3,0.43
172895.43,-43.4,2.9
172925.36,-46.09,-2.69
172970.86,-45.87,0.22
173016.28,-45.76,0.11
173061.67,-45.67,0.09
173107.03,-45.64,0.03
173152.38,-45.62,0.02
173197.8,-45.53,0.09
173243.17,-45.43,0.1
173288.59,-45.28,0.15
173313.8,-45.3,-0.02
173333.86,-45.31,-0.01
173379.24,-45.17,0.14
173424.64,-45.03,0.14
173470.02,-44.86,0.17
173515.36,-44.78,0.08
173527.46,-46.27,-1.49
173560.8,-44.61,1.66
173606.26,-44.45,0.16
173651.7,-44.32,0.13
173690.86,-44.19,0.13
173702.57,-43.96,0.23
173736.14,-44.23,-0.27
173756.16,-44.15,0.08
173795.17,-44.95,-0.8
173801.6,-44.01,0.94
173810.22,-41.79,2.22
173847.1,-43.76,-1.97
173881.12,-43.64,0.12
173926.58,-43.5,0.14
173971.96,-43.45,0.05
174017.28,-43.38,0.07
174062.64,-43.35,0.03
174108.01,-43.24,0.11
174153.44,-43.11,0.13
174198.84,-42.98,0.13
174244.24,-42.82,0.16
174289.02,-42.67,0.15
174334.27,-42.74,-0.07
174379.56,-42.69,0.05
174424.88,-42.66,0.03
174470.33,-42.49,0.17
174515.78,-42.36,0.13
174561.23,-42.18,0.18
174606.69,-42.04,0.14
174652.13,-41.92,0.12
174697.58,-41.77,0.15
174742.96,-41.64,0.13
174788.32,-41.5,0.14
174833.67,-41.36,0.14
174879.08,-41.22,0.14
174924.47,-41.08,0.14
174969.82,-41,0.08
175015.21,-40.9,0.1
175060.63,-40.79,0.11
175106,-40.71,0.08
175151.44,-40.58,0.13
175196.87,-40.46,0.12
175224.01,-40.44,0.02
175240.85,-40.41,0.03
175241.22,-40.38,0.03
175269.39,-40.29,0.09
175299.05,-40.26,0.03
175314.71,-40.22,0.04
175348.09,-40.12,0.1
175393.46,-40.04,0.08
175438.89,-39.92,0.12
175484.27,-39.85,0.07
175529.67,-39.77,0.08
175575.12,-39.65,0.12
175620.47,-39.63,0.02
175665.87,-39.53,0.1
175711.22,-39.43,0.1
175756.62,-39.28,0.15
175801.9,-39.18,0.1
175847.25,-39.08,0.1
175892.64,-38.95,0.13
175937.92,-38.93,0.02
175983.21,-39,-0.07
176028.57,-38.97,0.03
176073.9,-38.95,0.02
176119.18,-38.97,-0.02
176164.44,-38.96,0.01
176209.67,-38.86,0.1
176254.91,-38.93,-0.07
176300.23,-38.83,0.1
176345.66,-38.67,0.16
176391.01,-38.53,0.14
176436.36,-38.42,0.11
176481.72,-38.27,0.15
176527.14,-38.08,0.19
176572.55,-37.95,0.13
176617.9,-37.87,0.08
176663.17,-37.88,-0.01
176708.58,-37.69,0.19
176721.74,-37.65,0.04
176754.01,-37.54,0.11
176799.37,-37.47,0.07
176827.91,-37.43,0.04
176873.31,-37.28,0.15
176918.74,-37.08,0.2
176964.14,-37,0.08
177009.47,-36.97,0.03
177054.88,-36.88,0.09
177100.29,-36.72,0.16
177145.73,-36.53,0.19
177191.08,-36.44,0.09
177236.44,-36.37,0.07
177258.7,-35.05,1.32
177281.85,-36.26,-1.21
177327.25,-36.16,0.1
177372.66,-36.06,0.1
177405.58,-35.97,0.09
177415.26,-36.06,-0.09
177460.57,-36.04,0.02
177505.98,-35.83,0.21
177551.47,-35.66,0.17
177596.78,-35.65,0.01
177642.21,-35.48,0.17
177679.26,-34.47,1.01
177687.6,-35.25,-0.78
177705.09,-31.81,3.44
177733.05,-35.04,-3.23
177778.37,-34.89,0.15
177823.77,-34.75,0.14
177869.18,-34.57,0.18
177914.57,-34.45,0.12
177959.97,-34.37,0.08
177969.12,-34.36,0.01
178005.36,-34.32,0.04
178045.39,-34.26,0.06
178050.55,-34.21,0.05
178056.67,-36.4,-2.19
178095.99,-34,2.4
178104.01,-33.98,0.02
178111.63,-33.92,0.06
178111.72,-33.92,-2.91E-11
178149.33,-33.86,0.06
178183.97,-33.72,0.14
178194.7,-33.77,-0.05
178212.26,-33.75,0.02
178213.85,-33.74,0.01
178215.32,-33.73,0.01
178232.14,-32.91,0.82
178239.94,-33.7,-0.79
178250.62,-32.41,1.29
178285.22,-33.66,-1.25
178330.56,-33.6,0.06
178375.96,-33.51,0.09
178421.41,-33.36,0.15
178466.81,-33.2,0.16
178512.13,-33.11,0.09
178557.49,-32.93,0.18
178602.8,-32.82,0.11
178643.96,-32.69,0.13
178648.15,-32.68,0.01
178693.51,-32.55,0.13
178727.78,-33.05,-0.5
178738.91,-32.35,0.7
178784.28,-32.25,0.1
178829.67,-32.15,0.1
178875.11,-32.03,0.12
178920.55,-31.89,0.14
178965.9,-31.81,0.08
179011.29,-31.68,0.13
179056.67,-31.57,0.11
179094.65,-30.6,0.97
179102.11,-31.36,-0.76
179147.59,-31.15,0.21
179193.01,-31.02,0.13
179208.71,-30.31,0.71
179238.45,-30.89,-0.58
179283.81,-30.83,0.06
179329.1,-30.8,0.03
179366.69,-30.71,0.09
179412.09,-30.52,0.19
179417.22,-30.51,0.01
179457.47,-30.41,0.1
179502.92,-30.19,0.22
179548.23,-30.09,0.1
179593.63,-29.92,0.17
179639,-29.77,0.15
179684.37,-29.61,0.16
179729.74,-29.44,0.17
179775.09,-29.26,0.18
179820.42,-29.21,0.05
179865.82,-29.05,0.16
179911.19,-28.89,0.16
179956.55,-28.75,0.14
180001.92,-28.65,0.1
180010.04,-28.63,0.02
180018.62,-28.57,0.06
180048.26,-28.43,0.14
180075.67,-28.3,0.13
180106.43,-28.11,0.19
180121.06,-28.15,-0.04
180166.38,-28.04,0.11
180202.97,-27.9,0.14
180248.35,-27.58,0.32
180293.69,-27.28,0.3
180339.08,-27.01,0.27
180384.32,-26.87,0.14
180429.67,-26.73,0.14
180475,-26.66,0.07
180520.39,-26.5,0.16
180565.66,-26.44,0.06
180611.09,-26.1,0.34
180656.37,-25.95,0.15
180701.67,-25.83,0.12
180747.01,-25.7,0.13
180792.34,-25.53,0.17
180837.81,-25.24,0.29
180883.13,-25.1,0.14
180928.15,-24.93,0.17
180973.57,-24.72,0.21
181018.98,-24.6,0.12
181064.3,-24.55,0.05
181109.71,-24.44,0.11
181155.15,-24.28,0.16
181200.52,-24.09,0.19
181245.91,-23.88,0.21
181291.25,-23.68,0.2
181336.25,-23.52,0.16
181381.19,-23.33,0.19
181426.64,-23.18,0.15
181471.7,-23.04,0.14
181517.01,-22.9,0.14
181562.45,-22.79,0.11
181576.46,-22.81,-0.02
181621.42,-22.61,0.2
181666.84,-22.4,0.21
181711.98,-22.23,0.17
181756.66,-22.17,0.06
181802.09,-22.06,0.11
181847.51,-21.91,0.15
181892.95,-21.78,0.13
181938.35,-21.68,0.1
181983.57,-21.82,-0.14
182028.92,-21.66,0.16
182074.37,-21.55,0.11
182119.79,-21.44,0.11
182165.15,-21.36,0.08
182174.99,-21.15,0.21
182202.57,-21.63,-0.48
182210.65,-21.12,0.51
182218.32,-21.4,-0.28
182256.11,-20.95,0.45
182301.52,-20.74,0.21
182346.87,-20.62,0.12
182380.73,-20.46,0.16
182392.31,-20.4,0.06
182437.64,-20.33,0.07
182472.25,-20.2,0.13
182493.77,-20.14,0.06
182517.58,-20.07,0.07
182535.98,-20.02,0.05
182562.91,-20.02,0
182584.15,-19.9,0.12
182608.21,-20,-0.1
182653.53,-19.85,0.15
182698.92,-19.69,0.16
182744.29,-19.61,0.08
182789.66,-19.44,0.17
182835.03,-19.23,0.21
182880.37,-19.09,0.14
182925.77,-18.97,0.12
182965.99,-18.81,0.16
183011.36,-18.63,0.18
183030.37,-15.52,3.11
183048.21,-18.53,-3.01
183093.59,-18.35,0.18
183139,-18.19,0.16
183184.34,-18.09,0.1
183229.63,-17.99,0.1
183274.97,-17.8,0.19
183298.4,-17.69,0.11
183343.78,-17.49,0.2
183389.09,-17.34,0.15
183434.51,-17.15,0.19
183479.9,-17,0.15
183525.39,-16.87,0.13
183550.66,-18.73,-1.86
183570.67,-16.99,1.74
183601.47,-18.87,-1.88
183615.96,-17.01,1.86
183661.31,-16.89,0.12
183677.76,-15.79,1.1
183706.62,-16.78,-0.99
183752.01,-16.59,0.19
183797.46,-16.3,0.29
183829.1,-16.21,0.09
183865.58,-16.1,0.11
183911.04,-15.89,0.21
183937.99,-15.67,0.22
183956.4,-15.71,-0.04
184001.73,-15.62,0.09
184047.14,-15.48,0.14
184092.59,-15.29,0.19
184138.07,-15.12,0.17
184175.27,-15.06,0.06
184183.52,-14.96,0.1
184190.69,-17.22,-2.26
184218.24,-12.92,4.3
184228.99,-14.73,-1.81
184274.48,-14.44,0.29
184319.95,-14.2,0.24
184325.24,-14.17,0.03
184369.05,-13.94,0.23
184414.49,-13.74,0.2
184459.86,-13.63,0.11
184505.24,-13.56,0.07
184550.7,-13.41,0.15
184596.11,-13.29,0.12
184641.54,-13.22,0.07
184686.92,-13.08,0.14
184732.35,-12.93,0.15
184777.8,-12.77,0.16
184823.24,-12.59,0.18
184827.12,-12.57,0.02
184851.83,-12.43,0.14
184897.26,-12.17,0.26
184922.87,-12.07,0.1
184968.34,-11.8,0.27
185013.8,-11.57,0.23
185059.26,-11.4,0.17
185104.73,-11.24,0.16
185150.08,-11.19,0.05
185195.37,-11.21,-0.02
185240.82,-11.15,0.06
185286.29,-11,0.15
185331.72,-10.89,0.11
185373.81,-10.82,0.07
185401.83,-10.8,0.02
185447.27,-10.51,0.29
185492.66,-10.29,0.22
185538.06,-10.02,0.27
185583.5,-9.78,0.24
185628.87,-9.61,0.17
185674.19,-9.48,0.13
185719.49,-9.47,0.01
185765.05,-9.2,0.27
185793.21,-9.21,-0.01
185810.37,-9.21,2.91E-11
185855.74,-9.12,0.09
185901.13,-9.03,0.09
185946.53,-8.89,0.14
185991.95,-8.74,0.15
186037.32,-8.65,0.09
186082.67,-8.52,0.13
186127.98,-8.43,0.09
186173.28,-8.35,0.08
186218.71,-8.23,0.12
186264.08,-8.14,0.09
186309.45,-8.03,0.11
186354.88,-7.93,0.1
186400.3,-7.74,0.19
186445.74,-7.58,0.16
186491.18,-7.4,0.18
186536.62,-7.22,0.18
186582.02,-7.15,0.07
186627.41,-7.06,0.09
186672.84,-6.94,0.12
186718.26,-6.91,0.03
186763.65,-6.81,0.1
186809.05,-6.6,0.21
186854.48,-6.38,0.22
186899.85,-6.24,0.14
186945.23,-6.11,0.13
186990.63,-6.01,0.1
187036.09,-5.85,0.16
187080.92,-5.69,0.16
187126.34,-5.55,0.14
187171.73,-5.43,0.12
187217.18,-5.28,0.15
187262.62,-5.12,0.16
187308.11,-4.96,0.16
187353.5,-4.86,0.1
187385.59,-4.75,0.11
187398.96,-4.7,0.05
187444.35,-4.57,0.13
187489.8,-4.42,0.15
187524.56,-4.37,0.05
187535.13,-4.36,0.01
187580.64,-4.15,0.21
187625.98,-4.08,0.07
187671.33,-4.02,0.06
187699.98,-4.05,-0.03
187716.62,-4.07,-0.02
187761.92,-4.08,-0.01
187807.35,-3.99,0.09
187842.72,-3.46,0.53
187852.72,-3.92,-0.46
187898.08,-3.84,0.08
187943.43,-3.71,0.13
187988.82,-3.55,0.16
188022.65,-3.39,0.16
188034.26,-3.33,0.06
188079.58,-3.27,0.06
188124.99,-3.21,0.06
188160.65,-3.16,0.05
188170.33,-3.15,0.01
188215.72,-3.08,0.07
188261.11,-2.96,0.12
188306.54,-2.84,0.12
188348.93,-2.75,0.09
188394.42,-2.6,0.15
188438.76,-3.62,-1.02
188439.79,-2.59,1.03
188440.81,-1.69,0.9
188440.81,-1.69,0
188485.13,-2.52,-0.83
188530.34,-2.66,-0.14
188575.69,-2.46,0.2
188621.16,-2.26,0.2
188666.59,-2.05,0.21
188712.05,-1.85,0.2
188744.31,-1.75,0.1
188789.73,-1.63,0.12
188835.18,-1.46,0.17
188860.16,-1.44,0.02
188880.51,-1.42,0.02
188925.94,-1.28,0.14
188971.33,-1.17,0.11
189016.81,-0.94,0.23
189062.27,-0.76,0.18
189107.71,-0.56,0.2
189153.11,-0.43,0.13
189198.62,-0.2,0.23
189244.07,0,0.2
189289.42,0.12,0.12
189334.82,0.3,0.18
189380.3,0.53,0.23
189406.83,-0.95,-1.48
189425.74,0.76,1.71
189471.16,0.96,0.2
189516.55,1.1,0.14
189561.98,1.27,0.17
189607.39,1.42,0.15
189652.83,1.57,0.15
189698.25,1.7,0.13
189743.52,1.71,0.01
189788.8,1.71,0
189834.23,1.87,0.16
189879.58,1.86,-0.01
189924.99,1.92,0.06
189970.44,2.09,0.17
190015.88,2.25,0.16
190033.19,2.31,0.06
190037.15,2.32,0.01
190082.57,2.48,0.16
190128,2.67,0.19
190154.89,2.77,0.1
190195.95,2.9,0.13
190240.71,3,0.1
190271.4,3.08,0.08
190316.28,3.23,0.15
190361.67,3.35,0.12
190407.04,3.39,0.04
190452.37,3.48,0.09
190497.69,3.62,0.14
190543.07,3.79,0.17
190588.47,3.95,0.16
190633.85,4.08,0.13
190671.07,4.26,0.18
190716.43,4.37,0.11
190761.79,4.45,0.08
190807.18,4.6,0.15
190852.55,4.7,0.1
190898.01,4.87,0.17
190943.4,5,0.13
190988.84,5.17,0.17
191034.19,5.28,0.11
191079.63,5.45,0.17
191115.38,5.56,0.11
191128.09,7.53,1.97
191160.89,5.79,-1.74
191206.35,5.95,0.16
191234.54,5.99,0.04
191279.94,6.08,0.09
191325.41,6.26,0.18
191370.8,6.39,0.13
191404.22,6.88,0.49
191413.19,3.53,-3.35
191413.19,3.53,0
191414.26,-11.6038796,-15.1338796
191416.18,-38.76,-27.1561204
191461.47,-38.7,0.06
191506.77,-33.33,5.37
191546.75,-1.62,31.71
191555.03,-8.64,-7.02
191570.34,-38.56,-29.92
191615.59,-38.57,-0.01
191660.99,-38.42,0.15
191706.35,-38.34,0.08
191751.7,-38.26,0.08
191797.06,-38.13,0.13
191842.43,-38,0.13
191887.79,-24.31,13.69
191919.47,-37.93,-13.62
191946.64,-37.83,0.1
191964.89,-37.76,0.07
191992.03,-53.61,-15.85
192007.32,-40.35,13.26
192010.18,-37.87,2.48
192053.33,4,41.87
192053.33,4,0
192055.61,6.05,2.05
192055.63,5.65,-0.4
192055.63,5.65,0
192057.22,6.892388664,1.242388664
192057.61,7.197125506,0.304736842
192058.1,7.58,0.382874494
192059.01,7.61,0.03
192059.48,7.15,-0.46
192059.7,6.93,-0.22
192059.94,6.68,-0.25
192060.41,6.43,-0.25
192060.88,6.19,-0.24
192062.37,-33.17,-39.36
192062.39,-33.17,2.91E-11
192103.18,-37.58,-4.41
192148.46,-37.47,0.11
192193.87,-37.24,0.23
192239.22,-37.09,0.15
192284.68,-36.87,0.22
192330.17,-36.59,0.28
192375.58,-36.4,0.19
192421.02,-36.18,0.22
192466.49,-35.98,0.2
192511.94,-35.81,0.17
192557.3,-35.65,0.16
192602.63,-35.65,2.91E-11
192648.14,-35.47,0.18
192693.53,-35.38,0.09
192738.92,-35.34,0.04
192784.35,-35.22,0.12
192829.79,-35.08,0.14
192875.17,-35.01,0.07
192920.55,-34.91,0.1
192957.85,-32.99,1.92
192965.97,-32.57,0.42
192998.83,-5.59,26.98
193009.23,-34.56,-28.97
193017.26,-33.02,1.54
193034.45,-54.57,-21.55
193054.59,-79.81,-25.24
193061.58,-79.8,0.01
193099.93,-79.76,0.04
193145.26,-79.73,0.03
193190.6,-79.73,0
193204.19,-79.68,0.05
193236.08,-79.57,0.11
193281.57,-79.38,0.19
193296.9,-90.18,-10.8
193326.88,-67.8,22.38
193372.32,-33.87,33.93
193396.11,-44.14,-10.27
193417.69,-33.69,10.45
193452.55,-33.66,0.03
193463,-33.65,0.01
193508.39,-33.52,0.13
193553.83,-24.48,9.04
193590.36,-33.24,-8.76
193635.74,-33.14,0.1
193681.11,-33.06,0.08
193726.51,-32.93,0.13
193771.82,-32.88,0.05
193817.05,-32.86,0.02
193826.72,-32.85,0.01
193862.36,-32.81,0.04
193874.08,-32.76,0.05
193907.78,-32.6,0.16
193953.16,-28.78,3.82
193994.86,-32.13,-3.35
194040.09,-32.11,0.02
194085.47,-31.98,0.13
194130.84,-31.82,0.16
194176.19,-31.58,0.24
194221.46,-31.54,0.04
194258.81,-31.35,0.19
194266.87,-31.31,0.04
194305.21,-31.34,-0.03
194312.14,-31.34,0
194357.53,-31.25,0.09
194402.94,-31.19,0.06
194448.4,-29.17,2.02
194491.91,-30.93,-1.76
194537.28,-30.79,0.14
194582.56,-30.72,0.07
194615.62,-30.64,0.08
194627.92,-30.61,0.03
194662.81,-30.51,0.1
194673.3,-30.48,0.03
194718.6,-30.45,0.03
194763.9,-30.45,-2.91E-11
194809.24,-30.36,0.09
194854.71,-30.14,0.22
194900.08,-30.04,0.1
194945.43,-29.97,0.07
194990.7,-29.98,-0.01
195035.97,-30.03,-0.05
195081.25,-30.09,-0.06
195126.61,-30,0.09
195172.04,-29.82,0.18
195217.48,-29.71,0.11
195262.98,-29.43,0.28
195308.25,-27.09,2.34
195351.34,-29.32,-2.23
195396.76,-29.21,0.11
195442.19,-29.09,0.12
195487.64,-28.97,0.12
195533.06,-28.82,0.15
195578.52,-28.66,0.16
195623.93,-28.62,0.04
195669.37,-28.48,0.14
195714.82,-28.31,0.17
195760.19,-28.22,0.09
195805.62,-28.11,0.11
195851.04,-27.99,0.12
195896.48,-27.87,0.12
195934.55,-27.75,0.12
195941.88,-27.73,0.02
195979.62,3.02,30.75
195987.21,5.13,2.11
196032.6,17.77,12.64
196077.91,17.76,-0.01
196123.26,17.83,0.07
196168.66,17.96,0.13
196204.67,18.97,1.01
196214.05,18.07,-0.9
196259.46,18.19,0.12
196304.8,18.25,0.06
196350.2,18.31,0.06
196395.6,18.4,0.09
196422.8,18.47,0.07
196468.08,18.44,-0.03
196513.54,18.58,0.14
196559.11,18.84,0.26
196604.46,18.85,0.01
196622.48,18.89,0.04
196649.74,18.99,0.1
196668.35,19.04,0.05
196694.62,19.1,0.06
196740.07,19.25,0.15
196785.54,19.4,0.15
196831.05,19.6,0.2
196861.85,16.98,-2.62
196874.41,19.79,2.81
196883.04,19.62,-0.17
196919.91,19.99,0.37
196965.33,20.12,0.13
197010.77,20.18,0.06
197056.21,20.3,0.12
197069.1,22.58,2.28
197101.58,20.41,-2.17
197146.91,20.47,0.06
197181.38,20.44,-0.03
197192.31,20.59,0.15
197230.51,21.82,1.23
197237.74,20.69,-1.13
197283.19,20.81,0.12
197328.67,21,0.19
197374.04,21.21,0.21
197419.41,21.34,0.13
197464.78,21.43,0.09
197510.11,21.47,0.04
197546.32,22.44,0.97
197555.52,21.66,-0.78
197562.77,21.67,0.01
197600.94,21.75,0.08
197646.36,21.94,0.19
197691.73,22.17,0.23
197737.14,22.35,0.18
197782.62,22.52,0.17
197828.12,22.7,0.18
197873.63,22.96,0.26
197919.03,23.1,0.14
197964.46,23.24,0.14
198009.88,23.39,0.15
198041.33,23.51,0.12
198055.29,23.57,0.06
198100.7,23.68,0.11
198146.1,23.8,0.12
198191.53,23.93,0.13
198236.98,24.1,0.17
198266.87,24.2,0.1
198312.26,24.33,0.13
198357.59,24.41,0.08
198402.95,24.53,0.12
198448.27,24.56,0.03
198493.67,24.65,0.09
198539.15,24.85,0.2
198584.43,24.86,0.01
198629.83,25.02,0.16
198675.15,25.13,0.11
198720.57,25.32,0.19
198766.01,25.58,0.26
198811.45,25.76,0.18
198856.96,26.02,0.26
198902.23,26.05,0.03
198947.8,26.33,0.28
198993.08,26.35,0.02
199038.39,26.39,0.04
199083.84,26.59,0.2
199129.35,26.78,0.19
199174.81,27,0.22
199220.27,27.15,0.15
199265.68,27.3,0.15
199311.11,27.45,0.15
199356.55,27.6,0.15
199391.68,27.72,0.12
199437.02,27.88,0.16
199482.44,28.09,0.21
199527.91,28.32,0.23
199573.26,28.44,0.12
199618.65,28.61,0.17
199664.11,28.8,0.19
199709.53,28.95,0.15
199754.93,29.07,0.12
199800.27,29.21,0.14
199826.41,29.28,0.07
199827.64,29.29,0.01
199828.43,29.29,-2.91E-11
199829.54,29.3,0.01
199829.82,29.3,0
199833.54,29.34,0.04
199835.21,29.35,0.01
199836.6,29.36,0.01
199845.75,29.42,0.06
199891.11,29.49,0.07
199917.96,29.5,0.01
199936.42,29.5,0
199981.8,29.68,0.18
200027.12,29.74,0.06
200052.2,30.49,0.75
200072.41,29.83,-0.66
200107.4,29.95,0.12
200107.78,29.95,2.91E-11
200117.78,29.98,0.03
200159.31,30.22,0.24
200163.05,30.24,0.02
200165.21,30.19,-0.05
200178.8,1.38,-28.81
200193.3,-29.34,-30.72
200207.78,-60.02,-30.68
200253.16,-59.95,0.07
200298.53,-59.86,0.09
200343.98,-59.65,0.21
200389.4,-49.33,10.32
200434.84,-49.06,0.27
200470,-59.2,-10.14
200515.33,-59.1,0.1
200560.82,-58.82,0.28
200574.19,-58.79,0.03
200606.19,-58.71,0.08
200651.54,-58.65,0.06
200696.94,-58.52,0.13
200742.43,-58.35,0.17
200787.87,-58.21,0.14
200833.41,-39.33,18.88
200878.83,-39.2,0.13
200905.55,-57.76,-18.56
200950.98,-57.53,0.23
200996.44,-57.3,0.23
201041.8,-57.19,0.11
201087.23,-57.1,0.09
201132.65,-56.92,0.18
201178.14,-18.34,38.58
201190.48,-7.52,10.82
201223.51,21.45,28.97
201230.45,-6.24,-27.69
201236.03,-45.97,-39.73
201270.8,-56.46,-10.49
201316.2,-56.38,0.08
201361.59,-56.27,0.11
201407.09,-56.06,0.21
201452.43,-55.99,0.07
201465.71,-53.52,2.47
201497.83,-47.54,5.98
201543.08,-47.46,0.08
201580.05,-55.75,-8.29
201625.25,-55.79,-0.04
201670.62,-55.67,0.12
201715.97,-55.52,0.15
201761.41,-55.31,0.21
201806.84,-55.15,0.16
201852.23,-54.96,0.19
201897.72,-54.68,0.28
201943.08,-54.46,0.22
201988.39,-54.34,0.12
202033.74,-54.28,0.06
202064.7,-54.25,0.03
202079.05,-54.24,0.01
202124.51,-54.09,0.15
202148.21,-54,0.09
202169.95,-53.91,0.09
202215.39,-53.7,0.21
202260.74,-28.94,24.76
202306.16,-2.55,26.39
202326.83,-27.11,-24.56
202337.58,-40.06,-12.95
202345.97,-50.15,-10.09
202364.96,-50.03,0.12
202391.39,-49.87,0.16
202415.12,-39.8,10.07
202417.55,-40.85,-1.05
202433.72,-47.89,-7.04
202479.05,-47.8,0.09
202492.59,-49.44,-1.64
202519.49,-52.69,-3.25
202564.88,-52.58,0.11
202610.29,-52.42,0.16
202635.9,-52.35,0.07
202655.72,-52.3,0.05
202701.15,-52.15,0.15
202726.3,-52.04,0.11
202746.62,-51.96,0.08
202792.07,-51.85,0.11
202837.47,-51.77,0.08
202882.89,-51.57,0.2
202928.25,-51.48,0.09
202973.56,-45.92,5.56
202973.56,-45.92,0
203018.85,-6.12,39.8
203055.26,20.42,26.54
203059.19,-11.08,-31.5
203064.2,-51.31,-40.23
203076.82,-51.31,0
203109.5,-51.3,0.01
203154.94,-51.09,0.21
203200.34,-45.07,6.02
203200.34,-45.07,0
203245.68,-5.65,39.42
203282.28,23.22,28.87
203284.86,-11.74,-34.96
203287.97,-53.89,-42.15
203291.09,-96.07,-42.18
203297.92,-96.03,0.04
203336.59,-95.83,0.2
203381.91,-86.72,9.11
203427.35,-50.32,36.4
203472.79,-41.54,8.78
203509.09,-50.51,-8.97
203518.11,-86.23,-35.72
203554.85,-94.75,-8.52
203600.26,-94.63,0.12
203645.13,-95.08,-0.45
203690.5,-95.01,0.07
203735.91,-94.87,0.14
203781.35,-81,13.87
203826.75,-80.89,0.11
203872.16,-66.19,14.7
203903.83,-79.82,-13.63
203949.22,-79.74,0.08
203980.03,-94.25,-14.51
204025.44,-78.57,15.68
204070.86,-62.25,16.32
204116.35,-62.03,0.22
204146.12,-63.81,-1.78
204175.3,-79.96,-16.15
204220.73,-79.83,0.13
204252.38,-93.52,-13.69
204297.81,-93.37,0.15
204343.24,-93.24,0.13
204388.65,-93.17,0.07
204434.09,-93.04,0.13
204479.49,-92.95,0.09
204524.95,-92.77,0.18
204570.45,-92.59,0.18
204615.97,-92.39,0.2
204661.4,-92.28,0.11
204706.81,-92.2,0.08
204752.16,-92.17,0.03
204797.53,-92.08,0.09
204842.91,-92.02,0.06
204888.25,-92,0.02
204919.61,-92.02,-0.02
204933.57,-92.03,-0.01
204978.91,-92.04,-0.01
205024.22,-86.37,5.67
205052.13,-86.24,0.13
205069.73,-86.16,0.08
205115.25,-85.97,0.19
205155.01,-91.52,-5.55
205200.45,-91.42,0.1
205245.95,-91.22,0.2
205291.37,-91.05,0.17
205336.86,-90.86,0.19
205382.21,-90.77,0.09
205427.63,-90.59,0.18
205473.03,-90.43,0.16
205518.44,-90.24,0.19
205540.54,-90.15,0.09
205563.86,-90.06,0.09
205609.32,-89.88,0.18
205654.73,-89.75,0.13
205700.15,-89.57,0.18
205745.65,-89.37,0.2
205789.47,-89.22,0.15
205791.03,-89.21,0.01
205836.34,-46.1,43.11
205844.84,-45.22,0.88
205860.1,-43.65,1.57
205881.65,-41.43,2.22
205927.03,-36.46,4.97
205927.05,-36.83,-0.37
205929.08,-74.83,-38
205969.5,-74.87,-0.04
206009.76,-75.05,-0.18
206050.12,-75.14,-0.09
206064.63,-75.18,-0.04
206090.49,-75.24,-0.06
206129.64,-75.38,-0.14
206129.65,-75.38,-2.91E-11
206130.79,-75.38,0
206171.09,-42.19,33.19
206171.09,-42.19,0
206211.37,-13.01149595,29.17850405
206251.65,16.16700811,29.17850405
206291.95,45.36,29.19299189
206332.26,45.23,-0.13
206372.58,45.05,-0.18
206412.91,44.93,-0.12
206414.34,45.03,0.1
206414.96,45.07,0.04
206414.98,45.07,2.91E-11
206458.8,44.72,-0.35
206503.91,44.65,-0.07
206549.08,44.67,0.02
206594.26,44.63,-0.04
206639.78,44.61,-0.02
206684.99,44.6,-0.01
206730.25,44.66,0.06
206775.48,44.62,-0.04
206794.88,44.65,0.03
206819.77,44.59,-0.06
